unix_ts,real_ts,HR,Ax,Ay,Az
1472690328,2016/09/01-09:38:48,111,1.1461620330810547,-9.34157943725586,2.304288148880005
1472690329,2016/09/01-09:38:49,110,1.1988041400909424,-9.401400566101074,2.2013967037200928
1472690330,2016/09/01-09:38:50,109,1.1724830865859985,-9.425328254699707,2.0267207622528076
1472690331,2016/09/01-09:38:51,109,1.093519926071167,-9.351150512695312,2.3497519493103027
1472690332,2016/09/01-09:38:52,108,1.1820544004440308,-9.4061861038208,2.2133607864379883
1472690333,2016/09/01-09:38:53,107,1.1581261157989502,-9.430113792419434,2.163111686706543
1472690334,2016/09/01-09:38:54,106,1.131805181503296,-9.415757179260254,2.2396819591522217
1472690335,2016/09/01-09:38:55,105,1.1772687435150146,-9.442078590393066,2.196611166000366
1472690336,2016/09/01-09:38:56,104,1.1485549211502075,-9.482755661010742,2.1200408935546875
1472690337,2016/09/01-09:38:57,103,1.227518081665039,-9.358329772949219,1.9692929983139038
1472690338,2016/09/01-09:38:58,102,1.1724830865859985,-9.506684303283691,2.014756679534912
1472690339,2016/09/01-09:38:59,101,1.1988041400909424,-9.45164966583252,2.146361827850342
1472690340,2016/09/01-09:39:00,100,1.1389836072921753,-9.432506561279297,2.1296122074127197
1472690341,2016/09/01-09:39:01,100,1.179661512374878,-9.415757179260254,2.2301106452941895
1472690342,2016/09/01-09:39:02,99,1.124626636505127,-9.367900848388672,2.060220241546631
1472690343,2016/09/01-09:39:03,99,1.1892328262329102,-9.403792381286621,2.122433662414551
1472690344,2016/09/01-09:39:04,99,1.1413763761520386,-9.504291534423828,2.091326951980591
1472690345,2016/09/01-09:39:05,99,1.1700903177261353,-9.521041870117188,2.029113531112671
1472690346,2016/09/01-09:39:06,99,1.1437692642211914,-9.432506561279297,2.03629207611084
1472690347,2016/09/01-09:39:07,98,1.1629117727279663,-9.494720458984375,2.0243279933929443
1472690348,2016/09/01-09:39:08,98,1.179661512374878,-9.458827018737793,1.9597216844558716
1472690349,2016/09/01-09:39:09,99,1.1676974296569824,-9.518648147583008,2.014756679534912
1472690351,2016/09/01-09:39:11,99,1.2634103298187256,-9.497113227844238,2.0554347038269043
1472690352,2016/09/01-09:39:12,99,1.155733346939087,-9.499505043029785,1.887937068939209
1472690353,2016/09/01-09:39:13,99,1.1724830865859985,-9.284152030944824,2.359323024749756
1472690354,2016/09/01-09:39:14,99,1.0169496536254883,-9.358329772949219,2.57228422164917
1472690355,2016/09/01-09:39:15,99,1.2203395366668701,-9.573683738708496,1.8185452222824097
1472690356,2016/09/01-09:39:16,100,1.191625714302063,-9.401400566101074,2.0482561588287354
1472690357,2016/09/01-09:39:17,100,1.275374412536621,-9.604789733886719,1.730010747909546
1472690358,2016/09/01-09:39:18,101,1.1988041400909424,-9.509077072143555,1.9740787744522095
1472690359,2016/09/01-09:39:19,101,0.28953152894973755,-9.719645500183105,0.6699903011322021
1472690360,2016/09/01-09:39:20,102,0.4019941985607147,-9.889535903930664,-0.1579262912273407
1472690361,2016/09/01-09:39:21,102,0.5407779216766357,-9.726823806762695,-2.0123636722564697
1472690362,2016/09/01-09:39:22,102,0.48574298620224,-9.774680137634277,0.09810572117567062
1472690363,2016/09/01-09:39:23,102,1.1365907192230225,-9.549755096435547,1.430907964706421
1472690364,2016/09/01-09:39:24,101,1.160519003868103,-9.607183456420898,1.3639088869094849
1472690365,2016/09/01-09:39:25,102,1.196411371231079,-9.528220176696777,1.4045867919921875
1472690366,2016/09/01-09:39:26,103,1.1676974296569824,-9.57607650756836,1.306481122970581
1472690367,2016/09/01-09:39:27,104,1.1102697849273682,-9.604789733886719,1.155733346939087
1472690368,2016/09/01-09:39:28,105,1.2251251935958862,-9.611968994140625,1.184447169303894
1472690369,2016/09/01-09:39:29,106,1.1437692642211914,-9.628718376159668,1.2681961059570312
1472690370,2016/09/01-09:39:30,107,0.6508477926254272,-9.418149948120117,0.9499505758285522
1472690371,2016/09/01-09:39:31,107,0.7537391781806946,-9.511469841003418,-2.029113531112671
1472690372,2016/09/01-09:39:32,106,1.0121639966964722,-9.475577354431152,-1.8544375896453857
1472690373,2016/09/01-09:39:33,106,1.0648061037063599,-9.528220176696777,-1.6989041566848755
1472690374,2016/09/01-09:39:34,105,1.098305583000183,-9.53779125213623,-1.6390833854675293
1472690375,2016/09/01-09:39:35,105,1.2418749332427979,-9.640682220458984,-1.2418749332427979
1472690376,2016/09/01-09:39:36,105,1.196411371231079,-9.650253295898438,-1.1748759746551514
1472690377,2016/09/01-09:39:37,105,1.160519003868103,-9.600004196166992,-1.368694543838501
1472690378,2016/09/01-09:39:38,105,1.2442678213119507,-9.549755096435547,-1.098305583000183
1472690379,2016/09/01-09:39:39,106,1.2418749332427979,-9.58325481414795,-1.1533405780792236
1472690380,2016/09/01-09:39:40,106,1.2131611108779907,-9.611968994140625,-1.1078768968582153
1472690381,2016/09/01-09:39:41,105,1.277767300605774,-9.688538551330566,-0.9954141974449158
1472690382,2016/09/01-09:39:42,105,1.2442678213119507,-9.664610862731934,-1.0097711086273193
1472690383,2016/09/01-09:39:43,104,1.160519003868103,-9.600004196166992,-0.8494520783424377
1472690384,2016/09/01-09:39:44,104,1.2299107313156128,-9.640682220458984,-0.705882728099823
1472690385,2016/09/01-09:39:45,103,1.1988041400909424,-9.657432556152344,-0.7465606331825256
1472690386,2016/09/01-09:39:46,102,1.2681961059570312,-9.554540634155273,-0.6819544434547424
1472690387,2016/09/01-09:39:47,101,1.2323036193847656,-9.647860527038574,-0.5958128571510315
1472690388,2016/09/01-09:39:48,100,1.34476637840271,-9.571290969848633,-0.7704889178276062
1472690389,2016/09/01-09:39:49,100,1.2705888748168945,-9.58325481414795,-0.7537391781806946
1472690390,2016/09/01-09:39:50,101,1.4213367700576782,-10.009177207946777,-1.7563319206237793
1472690391,2016/09/01-09:39:51,101,0.9260223507881165,-9.607183456420898,-1.710868239402771
1472690392,2016/09/01-09:39:52,102,0.9595218896865845,-9.399007797241211,-2.117647886276245
1472690393,2016/09/01-09:39:53,103,0.8638089299201965,-9.370293617248535,-2.4741785526275635
1472690394,2016/09/01-09:39:54,103,0.8446664214134216,-9.521041870117188,-1.7252250909805298
1472690395,2016/09/01-09:39:55,103,0.8997013568878174,-9.542576789855957,-1.794616937637329
1472690396,2016/09/01-09:39:56,102,0.82791668176651,-9.489934921264648,-1.9716858863830566
1472690397,2016/09/01-09:39:57,102,0.7824530005455017,-9.588040351867676,-1.6869399547576904
1472690398,2016/09/01-09:39:58,102,0.8685945868492126,-9.332008361816406,-2.603391170501709
1472690399,2016/09/01-09:39:59,102,0.8374879360198975,-9.482755661010742,-2.337787628173828
1472690400,2016/09/01-09:40:00,102,0.851844847202301,-9.193224906921387,-3.13220477104187
1472690401,2016/09/01-09:40:01,103,0.4737788736820221,-9.430113792419434,-1.7898313999176025
1472690402,2016/09/01-09:40:02,103,0.760917603969574,-9.482755661010742,-2.1439690589904785
1472690403,2016/09/01-09:40:03,103,0.8422735333442688,-9.442078590393066,-2.414358139038086
1472690404,2016/09/01-09:40:04,103,1.0145567655563354,-9.379864692687988,-2.57228422164917
1472690405,2016/09/01-09:40:05,104,0.8877372145652771,-9.272188186645508,-2.644068956375122
1472690406,2016/09/01-09:40:06,104,0.7920243144035339,-9.291330337524414,-2.6775684356689453
1472690407,2016/09/01-09:40:07,104,0.8446664214134216,-9.308080673217773,-2.7254250049591064
1472690408,2016/09/01-09:40:08,105,0.7369893789291382,-9.28893756866455,-2.761317014694214
1472690409,2016/09/01-09:40:09,105,0.784845769405365,-9.315258979797363,-2.6847469806671143
1472690410,2016/09/01-09:40:10,105,0.7992027401924133,-9.363115310668945,-2.5052852630615234
1472690411,2016/09/01-09:40:11,105,0.6987042427062988,-9.363115310668945,-2.629711866378784
1472690412,2016/09/01-09:40:12,106,0.6699903011322021,-9.4061861038208,-2.548356056213379
1472690413,2016/09/01-09:40:13,106,0.6675975918769836,-9.403792381286621,-2.476571559906006
1472690414,2016/09/01-09:40:14,107,0.6604190468788147,-9.365508079528809,-2.53399920463562
1472690415,2016/09/01-09:40:15,107,0.6580261588096619,-9.434900283813477,-2.4813570976257324
1472690416,2016/09/01-09:40:16,106,1.057627558708191,-9.45164966583252,-1.4021940231323242
1472690417,2016/09/01-09:40:17,106,0.8733802437782288,-9.523433685302734,-1.2969098091125488
1472690418,2016/09/01-09:40:18,105,0.9379864931106567,-9.602396965026855,-1.3878371715545654
1472690419,2016/09/01-09:40:19,105,0.9690931439399719,-9.573683738708496,-1.514656662940979
1472690420,2016/09/01-09:40:20,104,0.9930213689804077,-9.66939640045166,-1.4691929817199707
1472690421,2016/09/01-09:40:21,104,0.9188438653945923,-9.597611427307129,-1.4404792785644531
1472690422,2016/09/01-09:40:22,103,0.9427721500396729,-9.595218658447266,-1.4213367700576782
1472690423,2016/09/01-09:40:23,102,0.8566305041313171,-9.623932838439941,-1.509871006011963
1472690424,2016/09/01-09:40:24,101,0.8015955686569214,-9.559326171875,-1.5002998113632202
1472690425,2016/09/01-09:40:25,100,0.8853443264961243,-9.55214786529541,-1.4763716459274292
1472690426,2016/09/01-09:40:26,99,0.9858429431915283,-9.549755096435547,-1.0648061037063599
1472690427,2016/09/01-09:40:27,99,1.038485050201416,-9.602396965026855,-1.0241280794143677
1472690428,2016/09/01-09:40:28,98,1.0791629552841187,-9.69093132019043,-0.9786643981933594
1472690429,2016/09/01-09:40:29,97,1.098305583000183,-9.643074989318848,-0.8422735333442688
1472690430,2016/09/01-09:40:30,97,1.392622709274292,-9.547362327575684,1.3543376922607422
1472690431,2016/09/01-09:40:31,97,1.057627558708191,-9.729216575622559,0.6173481941223145
1472690432,2016/09/01-09:40:32,98,0.9690931439399719,-9.705288887023926,0.5814558863639832
1472690433,2016/09/01-09:40:33,99,1.0360921621322632,-9.66221809387207,0.5718846321105957
1472690434,2016/09/01-09:40:34,100,0.9882357716560364,-9.643074989318848,0.6699903011322021
1472690435,2016/09/01-09:40:35,100,0.8973084688186646,-9.650253295898438,0.607776939868927
1472690436,2016/09/01-09:40:36,100,0.9834501147270203,-9.68375301361084,0.6269195079803467
1472690437,2016/09/01-09:40:37,99,0.9571290016174316,-9.65503978729248,0.552742063999176
1472690438,2016/09/01-09:40:38,98,0.9547362923622131,-9.671788215637207,0.7513462901115417
1472690439,2016/09/01-09:40:39,97,0.9308080077171326,-9.686145782470703,0.5910272002220154
1472690440,2016/09/01-09:40:40,96,0.9379864931106567,-9.674181938171387,0.8135597109794617
1472690441,2016/09/01-09:40:41,96,1.031306505203247,-9.645467758178711,0.9092726111412048
1472690442,2016/09/01-09:40:42,96,0.9954141974449158,-9.671788215637207,0.9762716889381409
1472690443,2016/09/01-09:40:43,96,0.7274181246757507,-9.305686950683594,2.691925525665283
1472690444,2016/09/01-09:40:44,97,7.4464640617370605,-3.486342430114746,2.9479575157165527
1472690445,2016/09/01-09:40:45,97,1.2610174417495728,-13.607982635498047,-1.9908283948898315
1472690446,2016/09/01-09:40:46,97,0.9284151792526245,-4.462614059448242,8.650053977966309
1472690447,2016/09/01-09:40:47,98,0.705882728099823,1.2634103298187256,10.061819076538086
1472690448,2016/09/01-09:40:48,98,-1.4165509939193726,-0.8159525394439697,8.33898639678955
1472708803,2016/09/01-14:46:43,0,-0.08853443711996078,0.28235307335853577,9.616753578186035
1472708804,2016/09/01-14:46:44,0,-2.1607186794281006,-0.22971096634864807,9.958927154541016
1472708805,2016/09/01-14:46:45,0,12.134003639221191,16.481761932373047,16.426727294921875
1472708806,2016/09/01-14:46:46,0,-3.9457647800445557,-1.1485549211502075,9.44447135925293
1472708807,2016/09/01-14:46:47,0,-4.7234320640563965,-0.5168496966362,8.731410026550293
1472708808,2016/09/01-14:46:48,0,11.351551055908203,-1.2801601886749268,9.942178726196289
1472708809,2016/09/01-14:46:49,0,5.247459888458252,-0.17228324711322784,8.23848819732666
1472708810,2016/09/01-14:46:50,0,3.6945178508758545,-0.20099709928035736,10.114461898803711
1472708811,2016/09/01-14:46:51,0,-5.544170379638672,0.24646073579788208,10.710273742675781
1472708812,2016/09/01-14:46:52,0,-5.37188720703125,0.1746760606765747,11.45683479309082
1472708813,2016/09/01-14:46:53,0,3.3068809509277344,2.4646072387695312,10.664811134338379
1472708814,2016/09/01-14:46:54,78,2.691925525665283,-1.5433706045150757,5.9700927734375
1472708815,2016/09/01-14:46:55,78,-3.620340585708618,0.3565305471420288,9.621540069580078
1472708816,2016/09/01-14:46:56,78,1.423729419708252,1.0097711086273193,9.975677490234375
1472708817,2016/09/01-14:46:57,79,1.94297194480896,-0.31345975399017334,12.004791259765625
1472708818,2016/09/01-14:46:58,80,-3.6921253204345703,-1.289731502532959,8.276773452758789
1472708819,2016/09/01-14:46:59,81,4.1730828285217285,3.4959137439727783,10.174281120300293
1472708820,2016/09/01-14:47:00,84,-2.407179594039917,-0.23449662327766418,9.848857879638672
1472708821,2016/09/01-14:47:01,83,-4.6301116943359375,-1.7395820617675781,8.539983749389648
1472708822,2016/09/01-14:47:02,82,11.050054550170898,-2.7804601192474365,8.360522270202637
1472708823,2016/09/01-14:47:03,81,-0.5240281224250793,-1.1724830865859985,6.86261510848999
1472708824,2016/09/01-14:47:04,81,-1.7706886529922485,-0.5000999569892883,9.923035621643066
1472708825,2016/09/01-14:47:05,82,0.05742774158716202,0.2751745879650116,9.834501266479492
1472708826,2016/09/01-14:47:06,82,0.05982056260108948,0.2225324809551239,9.729216575622559
1472708827,2016/09/01-14:47:07,82,0.21296121180057526,0.24406792223453522,9.657432556152344
1472708828,2016/09/01-14:47:08,82,-1.3591231107711792,1.490728497505188,8.82233715057373
1472708829,2016/09/01-14:47:09,81,1.4644075632095337,-0.06939186155796051,9.896714210510254
1472708830,2016/09/01-14:47:10,82,-0.05024927482008934,-0.7034898400306702,9.987641334533691
1472708831,2016/09/01-14:47:11,81,0.8566305041313171,2.3090739250183105,9.360722541809082
1472708832,2016/09/01-14:47:12,82,4.977071285247803,2.3090739250183105,8.968299865722656
1472708835,2016/09/01-14:47:15,-3,3.823730707168579,1.6917256116867065,12.961919784545898
1472708836,2016/09/01-14:47:16,-3,-7.472784996032715,13.931013107299805,6.577868938446045
1472708837,2016/09/01-14:47:17,-3,0.28953152894973755,7.664210796356201,-5.529813289642334
1472708838,2016/09/01-14:47:18,-3,7.252645492553711,4.948357105255127,10.707880973815918
1472708839,2016/09/01-14:47:19,-3,-18.163915634155273,16.177873611450195,23.93540382385254
1472708840,2016/09/01-14:47:20,-3,23.822940826416016,1.3543376922607422,3.2925240993499756
1472708841,2016/09/01-14:47:21,-3,-8.042276382446289,4.821537494659424,9.918249130249023
1472708842,2016/09/01-14:47:22,-3,19.262222290039062,3.854837417602539,12.294322967529297
1472708843,2016/09/01-14:47:23,-3,5.613561630249023,15.311671257019043,21.978076934814453
1472708844,2016/09/01-14:47:24,-3,10.849058151245117,10.16231918334961,4.797609329223633
1472708845,2016/09/01-14:47:25,-3,4.4027934074401855,-0.4977070987224579,7.609175682067871
1472708846,2016/09/01-14:47:26,-3,-4.206582069396973,3.4504501819610596,9.20279598236084
1472708847,2016/09/01-14:47:27,-3,-2.1846470832824707,-7.561319828033447,-5.723631858825684
1472708848,2016/09/01-14:47:28,0,1.105484127998352,2.5674986839294434,7.128218650817871
1472708849,2016/09/01-14:47:29,0,5.601597785949707,2.9455647468566895,9.329615592956543
1472708850,2016/09/01-14:47:30,0,5.041677951812744,4.960320949554443,13.280166625976562
1472708851,2016/09/01-14:47:31,0,3.043670415878296,0.44027936458587646,39.29732894897461
1472708852,2016/09/01-14:47:32,197,7.683353424072266,2.6153552532196045,40.0223503112793
1472708853,2016/09/01-14:47:33,196,-6.728617191314697,-5.747560024261475,-14.218152046203613
1472708854,2016/09/01-14:47:34,195,1.514656662940979,6.654439926147461,5.793023586273193
1472708855,2016/09/01-14:47:35,195,2.328216552734375,7.118647575378418,6.52044153213501
1472708856,2016/09/01-14:47:36,195,2.3401806354522705,6.912864685058594,6.589833736419678
1472708857,2016/09/01-14:47:37,195,2.7182462215423584,7.197610855102539,7.295715808868408
1472708858,2016/09/01-14:47:38,195,9.980463027954102,7.422535419464111,10.470992088317871
1472708859,2016/09/01-14:47:39,197,1.2299107313156128,8.061419486999512,5.458028793334961
1472708860,2016/09/01-14:47:40,199,1.5649060010910034,7.948956489562988,5.575276851654053
1472708861,2016/09/01-14:47:41,200,10.078569412231445,6.781259536743164,0.009571290574967861
1472708862,2016/09/01-14:47:42,197,14.002798080444336,15.050853729248047,1.1988041400909424
1472708863,2016/09/01-14:47:43,198,22.064218521118164,18.080167770385742,-1.031306505203247
1472708864,2016/09/01-14:47:44,202,34.29632568359375,25.1485652923584,-5.472385883331299
1472708865,2016/09/01-14:47:45,202,1.0887343883514404,7.137789726257324,6.853044033050537
1472708866,2016/09/01-14:47:46,203,1.0671988725662231,7.231109619140625,6.573083877563477
1472708867,2016/09/01-14:47:47,204,1.3208380937576294,7.3746795654296875,6.27158784866333
1472708868,2016/09/01-14:47:48,204,-5.01296329498291,5.819344997406006,5.850451469421387
1472708869,2016/09/01-14:47:49,204,0.8949156999588013,1.3016955852508545,9.901500701904297
1472708870,2016/09/01-14:47:50,204,0.20578275620937347,3.0867412090301514,8.6907320022583
1472708871,2016/09/01-14:47:51,205,-1.947757601737976,0.6508477926254272,11.023734092712402
1472708872,2016/09/01-14:47:52,205,0.4211367666721344,0.19142580032348633,9.827322006225586
